Date,Adani Ports and Special Economic Zone Ltd.,Asian Paints Ltd.,Axis Bank Ltd.,Bajaj Auto Ltd.,Bajaj Finance Ltd.,Bajaj Finserv Ltd.,Bharat Petroleum Corporation Ltd.,Bharti Airtel Ltd.,Britannia Industries Ltd.,Cipla Ltd.,Divis Laboratories Ltd.,Dr. Reddys Laboratories Ltd.,Eicher Motors Ltd.,Grasim Industries Ltd.,HCL Technologies Ltd.,HDFC Bank Ltd.,Hero MotoCorp Ltd.,Hindalco Industries Ltd.,Hindustan Unilever Ltd.,Housing Development Finance Corporation Ltd.,ICICI Bank Ltd.,ITC Ltd.,Indian Oil Corporation Ltd.,IndusInd Bank Ltd.,Infosys Ltd.,JSW Steel Ltd.,Kotak Mahindra Bank Ltd.,Larsen & Toubro Ltd.,Mahindra & Mahindra Ltd.,Maruti Suzuki India Ltd.,NTPC Ltd.,Nestle India Ltd.,Oil & Natural Gas Corporation Ltd.,Power Grid Corporation of India Ltd.,Reliance Industries Ltd.,Shree Cement Ltd.,Sun Pharmaceutical Industries Ltd.,Tata Consultancy Services Ltd.,Tata Consumer Products Ltd.,Tata Steel Ltd.,Tech Mahindra Ltd.,Titan Company Ltd.,UPL Ltd.,UltraTech Cement Ltd.,Wipro Ltd.
2014-09-01,286.5,629.799988,405.399994,2260.550049,243.714996,1067.5,234.949997,345.051422,631.299988,529.150024,783.474976,2975.800049,1005.179993,538.288818,409.350006,420.600006,2755.449951,176.149994,740.400024,818.200012,290.600006,233.699997,95.162498,606.900024,449.956238,132.095001,523.974976,1051.56665,701.674988,2912.800049,116.416664,6062,293.033325,99.300026,502.288818,7904.850098,842.349976,1268.574951,153.899994,499.329285,592.962524,371.899994,218.46666,2643.5,212.193802
2014-09-02,288.850006,624.25,409.25,2258.600098,242.925003,1101.949951,234.550003,359.558655,628.575012,557.049988,799.900024,2995.149902,1022.474976,560.124329,412,429.600006,2792.899902,174.850006,732.700012,818.200012,289.290924,236.46666,96.175003,613.650024,451.71875,131.985001,529.125,1052.900024,697.799988,2915.050049,116.833336,6094.049805,296.366669,99.375023,507.093262,7927.299805,863.549988,1268.949951,155.399994,494.660858,601.662476,385.350006,216.366669,2719.25,210.375046
2014-09-03,289.100006,626.349976,413.700012,2225.850098,248.604996,1098.349976,234.850006,371.403137,640.849976,553.200012,808.025024,3000.5,1110.189941,556.63092,414.5,428.325012,2766,175.100006,732.799988,818.200012,287.418182,232.600006,97.75,616.299988,466.78125,129.429993,528.450012,1065.466675,705.775024,2908.550049,116.416664,6149.549805,291.266663,99.562523,510.783295,8292.799805,863.299988,1303.199951,154.25,501.139465,610.787476,383.450012,228.566666,2713.149902,216.450058
2014-09-04,289.299988,632.349976,416.399994,2301.899902,244.429993,1098.699951,233.583328,371.403137,627.200012,552.299988,806.424988,3001.300049,1093.805054,556.181702,415.262512,425.924988,2824.600098,169.5,737.099976,818.200012,285.754547,233.600006,96.125,609.700012,463.59375,128.145004,529.400024,1059.966675,705.375,2897.75,118.708336,6252.950195,291.666656,100.612526,508.133392,8401.900391,864.5,1292.375,162.199997,484.990601,617.125,387.899994,246.233337,2710.600098,216.431305
2014-09-05,290.149994,647.049988,415.950012,2339.649902,243.699997,1098.5,229.566666,368.281342,630.424988,557.5,826.375,2980.199951,1082.905029,552.231323,416.075012,424.225006,2761.800049,167.699997,733.75,818.200012,281.28183,233.866669,96.849998,613.200012,466.34375,130.949997,539.224976,1075.06665,704.099976,2880.75,119.041664,6187.649902,295.700012,100.837524,508.009583,8459.049805,857.849976,1299.300049,162.25,489.134979,617.0625,387.649994,252.199997,2670.75,218.212555
2014-09-08,299.799988,676,420.75,2359.300049,257.600006,1102,233.350006,370.714508,635.525024,563.450012,842.325012,3003,1096.380005,566.654053,416.5625,432.375,2781.050049,173.449997,745.799988,818.200012,285.054535,235.96666,100.175003,620.400024,472.706238,133.410004,538.25,1086.266724,697.474976,2915.649902,117.041664,6399.850098,303.433319,99.825027,513.978027,8473.450195,868,1321.349976,164.600006,492.993561,621.924988,385.799988,253.800003,2718.050049,222.262558
2014-09-09,295.200012,665.150024,418.700012,2321.149902,261.255005,1098.099976,230.883331,372.872223,637.525024,574.900024,834.525024,3008.399902,1095.939941,563.516968,410.200012,432.799988,2749.600098,172.899994,751.900024,818.200012,281.045441,238.800003,99.412498,633.650024,467.006256,133.664993,536.650024,1070.166626,702,2910,117.166664,6410,299.600006,100.537521,511.650055,8579.400391,860.400024,1315.625,165.199997,494.136871,609.75,397.049988,257.399994,2694.899902,220.500061
2014-09-10,293.450012,653.900024,416.5,2354.699951,256.834991,1075.849976,225.633331,374.387238,653.025024,577.349976,835.700012,3000.850098,1104.045044,564.508423,408.75,428.649994,2682.800049,172.899994,749.099976,818.200012,285.472717,234.03334,97.712502,632.549988,458.412506,133.845001,532.474976,1056.733276,692.450012,2906.949951,116.166664,6380.850098,296.933319,102.112526,503.155579,8597.5,859.299988,1300.074951,162.550003,494.660858,611.087524,385.100006,253.46666,2680.399902,218.118805
2014-09-11,293.450012,656.599976,418.5,2336.550049,259.910004,1092.25,227.133331,372.826324,672.950012,575.200012,860.799988,2976.449951,1162.380005,561.100281,409.424988,427.174988,2720.300049,173,755.599976,818.200012,284.700012,234.133331,99.262497,628.400024,460.518738,133.759995,532.424988,1063.43335,687.049988,2917.100098,116.666664,6552.700195,286.333344,103.387527,504.91391,8596.450195,822.299988,1299.175049,167.399994,493.136475,610.974976,381.950012,249.199997,2686.550049,215.250046
2014-09-12,293.5,671.799988,416.950012,2348.449951,262.209991,1079.550049,227.71666,380.125854,690.849976,612.75,878.099976,2958.649902,1202.380005,564.888,405.25,427.850006,2758.550049,168.600006,757.5,818.200012,284.436371,237.100006,100.050003,631.299988,458.737488,134.705002,534.575012,1052.466675,694.625,2971.800049,114.791664,6384.600098,285.766663,101.362526,503.031769,8742.900391,806.099976,1303.800049,169.550003,491.564484,611.4375,388,245.199997,2639.350098,215.625046
2014-09-15,291.799988,661.450012,411.649994,2332.550049,257.565002,1074.849976,227.78334,377.876312,730.700012,630.25,863,2983.399902,1220.505005,557.994202,402.424988,430.174988,2799.649902,163.600006,754.849976,818.200012,282.427277,234.46666,99.75,623.299988,455.162506,133.324997,523.049988,1040.366699,684.974976,2962.600098,113.25,6318.950195,280.566681,102.562523,496.667084,8650.099609,795.299988,1279.150024,167.199997,483.704407,617,381.950012,241.5,2589.149902,213.093796
2014-09-16,279.700012,646.799988,399.149994,2302.649902,257.154999,1028.199951,216.666672,378.564941,718.174988,619.700012,835.625,3009.75,1148.474976,552.486938,401.387512,425.5,2790.5,160.350006,756,818.200012,277.409088,235.433334,93.775002,618.5,456.40625,127.555,513.724976,1010.43335,686.174988,2950.350098,110.125,6146.100098,272.5,101.962524,485.101715,8530.049805,798.25,1275.425049,159.449997,466.983856,605.8125,376.350006,228.166672,2551.199951,209.793808
2014-09-17,282.450012,645.950012,397.950012,2320.25,248.059998,1068.75,212.983337,380.447205,726.575012,610.150024,846.325012,3081.949951,1140.550049,548.428101,406.637512,423.200012,2828.699951,160.649994,754.650024,818.200012,278.136353,236.5,92.175003,619.900024,467.631256,131.080002,510.975006,1012.766663,690.049988,2967.199951,111.375,6088.450195,271.700012,102.112526,489.683289,8500.450195,792.400024,1295.599976,161.600006,474.843933,606.200012,370.25,228.899994,2599.850098,212.756302
2014-09-18,294.600006,659.549988,405.299988,2393.449951,255.080002,1068.949951,220.766663,381.870392,707.075012,620.049988,869.924988,3192.75,1164.199951,558.683594,409.225006,429.075012,2992.649902,163,749.650024,818.200012,284.545441,239.133331,94.525002,629.549988,462.125,133.029999,523.849976,1049.466675,695.75,3042.699951,114.083336,6224.049805,275.933319,102.412521,497.731995,8675,805.049988,1321.150024,164.850006,481.56073,606.525024,387.600006,239.600006,2645.949951,218.175049
2014-09-19,284.950012,669.5,407.649994,2412.350098,268.76001,1085.650024,219.083328,380.998108,687.599976,628.099976,857.099976,3222.949951,1163.47998,571.05365,418.387512,430.125,2951.399902,164.300003,737.25,818.200012,285.854553,239.600006,92.775002,630.099976,462.756256,128.059998,531.825012,1021.633362,686.775024,3082.399902,115.208336,6052.549805,269.333344,102.637527,493.051361,8588.349609,807.150024,1357.099976,168.600006,486.848419,619.5625,388.549988,235.333328,2641.550049,220.650055
2014-09-22,285.799988,652.75,408.200012,2412.550049,268.234985,1059.199951,223.449997,381.181763,684.700012,612.900024,858.349976,3211.699951,1175.444946,574.353394,424.837494,428.424988,2997.850098,162.199997,741.700012,818.200012,287.063629,247.166672,93.349998,642.549988,456.325012,124.815002,521.924988,1022.133362,686.174988,3066.199951,113.708336,6024.75,279.399994,102.750023,491.11969,8520.049805,798.349976,1360.900024,170.600006,477.225769,617.299988,396.950012,236.633331,2617.25,218.062561
2014-09-23,273.100006,634.799988,399.100006,2393.600098,264.535004,1062.150024,216.983337,373.239502,693.174988,584.299988,855.424988,3199.100098,1163.925049,566.917419,431.112488,424.424988,2978.199951,157.149994,742.049988,818.200012,279.727264,247.199997,89.362503,630.900024,450.887512,120.584999,520.575012,997.166687,673.799988,3061.800049,114.083336,5911.149902,271.533325,102.375023,478.39035,8492.650391,780.599976,1344.099976,164.449997,462.648926,618.450012,390.850006,232.300003,2601.300049,218.512558
2014-09-24,268.25,637.849976,397,2364.949951,261.214996,1043.75,214.083328,370.163605,695.825012,600,865.224976,3229.149902,1157.064941,560.403137,427.350006,427.725006,2943.25,156.100006,764.099976,818.200012,275.709076,251.46666,88.887497,622.700012,455.600006,122.315002,518.150024,976,678.625,3071.800049,115,6129.899902,275.799988,101.887527,477.99408,8412.950195,780.650024,1321.5,164.75,449.882233,621.262512,393.149994,230.46666,2630.649902,222.281311
2014-09-25,267.899994,620.650024,377.850006,2350.850098,252.539993,1052.650024,206.766663,373.009949,702,608.450012,861.775024,3310.399902,1136.425049,548.87738,427.112488,424.975006,2932.949951,149.149994,759.349976,818.200012,266.418182,251.100006,85.887497,611.549988,461.375,118.339996,514.25,964.733337,676.5,3057.25,113.708336,6109.100098,266.899994,102.000023,460.559357,8371.349609,774.25,1354.300049,160.300003,438.639954,625.487488,389,223.933334,2574,218.456299
2014-09-26,279.950012,627.400024,389.549988,2340.800049,255.695007,1058,213.149994,371.908142,703.974976,611.950012,858.799988,3222.449951,1135.675049,557.266113,428.5,435.825012,2896.899902,157.25,751.450012,818.200012,268.71817,247.800003,87.849998,624.5,460.018738,122.360001,512.174988,984,696.724976,3038,116.125,6158.399902,274.700012,102.750023,462.243408,8320.900391,806.599976,1342,159.649994,451.835358,618.3125,389.200012,225.600006,2646,220.725052
2014-09-29,281.450012,625.5,386.049988,2305.050049,265.36499,1088.949951,212.433334,370.255432,704.400024,616.849976,895.275024,3208.199951,1128.079956,553.145325,426.5,432.549988,2860.5,159.699997,746.5,818.200012,265.181824,244.066666,86.349998,625.150024,468.631256,120.93,501.674988,979.06665,691.625,3008.149902,115.833336,6206.450195,271.666656,104.662529,462.193878,8402.349609,835.799988,1383.974976,159,444.356354,621.662476,397.950012,231.333328,2646.649902,222.318802
2014-09-30,277.549988,629.549988,377.700012,2351.600098,272.130005,1129.650024,218.46666,372.045868,696.025024,626.799988,900.174988,3229.600098,1197.199951,549.706177,428.6875,436.325012,2839.550049,156.75,746,818.200012,260.645447,246.800003,90.599998,621.549988,468.46875,115.605003,506.549988,972.166687,680.400024,3062.850098,115.916664,5968.649902,272.366669,101.437523,468.409943,8399.799805,857.25,1368.300049,159.350006,437.35376,622.424988,407.950012,226.699997,2631.649902,223.800049
2014-10-01,275.149994,631.700012,379.950012,2336.100098,277.005005,1125.949951,217.616669,370.209534,699.450012,624.299988,893.875,3200.399902,1180.165039,541.255432,435.037506,434,2874.949951,155.25,736.150024,818.200012,259.790924,242.733337,90.675003,601.849976,480.912506,117.639999,505.825012,964.56665,694.825012,2970.949951,115.875,6010.950195,268.566681,101.962524,459.246796,8345.849609,860.799988,1387.800049,158.850006,427.588196,630.200012,404.850006,225.800003,2648.75,230.906311
2014-10-07,259.899994,629.099976,373.600006,2336.350098,268.380005,1114.949951,216.850006,370.393158,700.775024,602.200012,885.525024,3099.300049,1170.724976,527.839661,432.299988,431.225006,2808.149902,148.25,735.799988,818.200012,259.936371,241.833328,89.375,599.5,478.912506,115.144997,502.899994,943.200012,678.200012,2938.649902,117.208336,5957.649902,264.5,102.937523,458.726715,8379.099609,835.950012,1365.675049,158.800003,419.347046,628.525024,397.25,225.766663,2556.699951,231.937561
2014-10-08,261.149994,635.299988,379,2348.5,270.140015,1115.25,224.899994,366.99588,685.849976,585.650024,864.349976,2966.199951,1170.699951,536.096741,418.274994,433.799988,2799.050049,148.800003,734.75,818.200012,263.372742,243.800003,95.5,623.099976,456.268738,117.455002,500.125,964.833313,685.849976,2951.100098,119.5,5926.700195,270.766663,103.425026,463.952209,8386.299805,800.799988,1341.599976,160.25,434.59082,599.049988,402.450012,225.833328,2549.100098,222.581299
2014-10-09,269.799988,655.150024,387.399994,2376.100098,277.070007,1112.599976,223.899994,371.816345,675.924988,591.700012,885.349976,2986.550049,1160.964966,541.712463,423.875,443.799988,2818.949951,157.850006,739.099976,818.200012,270.618195,243.666672,94.612503,626.150024,455.850006,121.339996,511.625,991.266663,683.575012,3006.199951,119.083336,6023.450195,274.299988,103.537521,472.842926,8325.5,814.75,1353.025024,161.25,445.452026,584.112488,401.149994,228,2570.800049,220.218811
2014-10-10,258.899994,663.25,379.200012,2353.649902,273.170013,1093.849976,223.416672,360.201385,665.900024,592.400024,883.450012,2998.850098,1127.035034,530.481018,434.375,433.649994,2841,150.149994,720.349976,818.200012,265.263641,235.399994,93.849998,623.25,486.081238,114.32,501.450012,974.466675,658.700012,2966.199951,117.708336,5893.299805,269.466675,102.037521,475.814758,8329.650391,821.349976,1339.25,160.25,426.873657,584.762512,397.899994,221.233337,2481.350098,219.262558
2014-10-13,260.5,655.650024,386.899994,2348.800049,268.730011,1110.449951,223.916672,359.512726,671.549988,575.950012,863.325012,2943.149902,1126.984985,529.636719,438.950012,438.399994,2874.850098,151.100006,720.400024,818.200012,268.709076,233.699997,94.912498,634.950012,492.818756,114.050003,504.25,963.866638,634.474976,2972.850098,116.875,6007.399902,271.166656,101.137527,474.452667,8264.099609,803.900024,1358.275024,157.5,436.115204,592,394.600006,223.266663,2481.899902,219.206299
2014-10-14,260.149994,646.099976,397.100006,2412,272.769989,1105.099976,218.766663,365.802277,670,578.5,882.5,2935.300049,1121.160034,525.771545,430.75,434.174988,2852.449951,151,731.25,818.200012,268.736359,231.333328,91.837502,649.75,489.787506,114.315002,506.575012,959.93335,637.025024,2962.100098,117.25,5946.049805,268.100006,102.037521,476.111938,8432.099609,802.900024,1349.599976,156.399994,434.495544,593.025024,388.350006,229.46666,2467,217.518799
2014-10-15,260.149994,646.099976,397.100006,2412,272.769989,1105.099976,218.766663,365.802277,670,578.5,882.5,2935.300049,1121.160034,525.771545,430.75,434.174988,2852.449951,151,731.25,818.200012,268.736359,231.333328,91.837502,649.75,489.787506,114.315002,506.575012,959.93335,637.025024,2962.100098,117.25,5946.049805,268.100006,102.037521,476.111938,8432.099609,802.900024,1349.599976,156.399994,434.495544,593.025024,388.350006,229.46666,2467,217.518799
2014-10-16,252.949997,625.900024,393.649994,2363.550049,264.019989,1020.599976,222.083328,356.39093,661.900024,578.650024,851.174988,2904.850098,1103.319946,500.210297,413.962494,429.424988,2798.949951,142.399994,730.599976,818.200012,265.554535,234.96666,89.8125,645.349976,483.162506,109.324997,495.799988,949.133362,609.549988,2936.850098,115.208336,5749.75,264.733337,100.462524,461.128967,8281.349609,796.650024,1339.050049,152.350006,418.346649,576.337524,369.049988,213.366669,2317.600098,214.987549
2014-10-17,250.350006,640.099976,401.600006,2373.199951,256.570007,1010.5,222.25,363.552734,671.474976,595.599976,852.599976,2918.600098,1133.435059,508.0336,376.375,442.625,2873.899902,139.449997,726.299988,818.200012,273.672729,235.96666,91.400002,660.849976,481.456238,113.160004,500.024994,968.599976,626.875,2941.100098,117.458336,5695.100098,264.733337,100.575027,464.54657,8409.150391,798.349976,1220.574951,153.350006,426.397278,568.25,380.5,215.166672,2317.75,212.212555
2014-10-20,258.899994,647.599976,417.850006,2412.600098,258.790009,1015.599976,232.28334,368.832245,680.025024,604.25,871.625,2966.25,1163.640015,513.889465,374.087494,446.899994,2937.699951,146.5,736.549988,818.200012,279.436371,234.666672,94.875,667.25,476.543762,114.57,501.924988,996.833313,630.349976,3003.699951,119.583336,5768.899902,279.333344,101.325027,463.134949,8536.700195,801.549988,1211.650024,154.699997,428.87439,574.012512,382.799988,220.399994,2450.25,208.650055
2014-10-21,261.899994,644.25,423.049988,2412.050049,264.375,1016.099976,229.266663,377.049957,695.549988,608.299988,871.799988,2964.300049,1167.844971,517.390564,376.274994,447.774994,2995.850098,147.899994,749.75,818.200012,287.654541,234.233337,92.425003,678.150024,471.618744,117.599998,506.875,1008,614.525024,3075.699951,122.958336,5969.850098,272,104.962524,460.311707,8521.299805,797.349976,1216.699951,155.550003,434.162079,582.674988,389.950012,217.899994,2400,214.987549
2014-10-22,269,644,424.450012,2494.899902,269.825012,1011.25,229.583328,375.94812,702.424988,628.400024,891.974976,3037.75,1188.344971,525.616638,378.3125,446.825012,3115.5,148.449997,757.400024,818.200012,285.636353,232.666672,90.487503,683.950012,474.506256,120.089996,531.5,1035.833374,630.325012,3177.199951,122.125,5971.75,266.299988,104.850029,468.385162,8557.099609,806.25,1225.925049,156.5,435.543549,583.6875,394.899994,223.766663,2401.199951,218.868805
2014-10-27,263.850006,648.75,426.799988,2517.449951,284.190002,1067.599976,228.71666,380.630829,719.724976,628.099976,901.674988,3105.800049,1226.23999,526.042664,374.1875,448.625,3082.949951,147.350006,720.450012,818.200012,286.009094,233.03334,88.275002,696.799988,475.381256,123.339996,542.5,1044.900024,628.400024,3169.699951,121.541664,6099.899902,263.100006,106.537529,466.255371,8400.349609,805.200012,1228.574951,156.300003,429.207855,581.599976,400.799988,223.96666,2430.600098,208.050049
